Herstellercode=052;
Geraete ID=02080;
Klassifizierungscode=9;
Rn=01;
Rf=01;
Beginn=15.02.2016 13:32:06;
Ende=16.02.2016 23:59:32;
Hardwareversion=0.0.2016;
Exportbeginn=16.02.2016 00:00:00;
Exportende=16.02.2016 23:59:59;
Exportformat=Fahrzeugeinzeldaten V1.0;

Messung Nr.=121;
Mess Beginn=15.02.2016 13:32:06;
Mess Ende=16.02.2016 23:59:32;
GPS long=8,795198;
GPS lat=51,772411;
GPS Uhrzeit=16.02.2016 20:00:00;
GPS Qualitaet=1;
GPS Satelliten=10;
GPS HDOP=0,9;
Softwareversion=1.92.26.11.2015;


Verkehrsdaten:
Datum	Uhrzeit	V	L	Zeit	FS	Code	Schall	AZ	Sta;
16.02.2016	08:58:42	66	46	65535	1	7	0	2	0;
16.02.2016	08:58:43	74	40	65535	2	7	0	2	0;
16.02.2016	08:58:45	81	44	65535	2	7	0	2	0;
16.02.2016	08:58:52	80	43	65535	2	7	0	2	0;
16.02.2016	08:59:47	78	42	65535	1	7	0	2	0;
16.02.2016	09:00:31	68	45	65535	1	7	0	2	0;
16.02.2016	09:00:44	62	47	65535	1	7	0	2	0;
16.02.2016	09:01:17	64	59	65535	2	11	0	2	0;
16.02.2016	09:01:17	81	41	65535	1	7	0	2	0;
16.02.2016	09:01:19	75	39	65535	1	7	0	2	0;
16.02.2016	09:01:25	73	41	65535	1	7	0	2	0;
16.02.2016	09:01:32	64	44	65535	2	7	0	2	0;
16.02.2016	09:01:34	66	50	65535	2	7	0	2	0;
16.02.2016	09:01:36	67	45	65535	1	7	0	2	0;
16.02.2016	09:01:50	62	46	65535	1	7	0	2	0;
16.02.2016	09:02:44	75	50	65535	1	7	0	2	0;
16.02.2016	09:02:48	75	49	65535	1	7	0	2	0;
16.02.2016	09:03:06	67	38	65535	2	7	0	2	0;
16.02.2016	09:03:15	68	44	65535	2	7	0	2	0;
16.02.2016	09:04:01	59	42	65535	1	7	0	2	0;
16.02.2016	09:04:04	56	43	65535	2	7	0	2	0;
16.02.2016	09:04:08	76	42	65535	2	7	0	2	0;
16.02.2016	09:04:11	80	40	65535	1	7	0	2	0;
16.02.2016	09:04:22	65	47	65535	2	7	0	2	0;
16.02.2016	09:04:26	61	52	65535	2	11	0	2	0;
16.02.2016	09:04:32	65	39	65535	1	7	0	2	0;
16.02.2016	09:04:48	71	45	65535	2	7	0	2	0;
16.02.2016	09:04:57	76	45	65535	1	7	0	2	0;
16.02.2016	09:04:58	60	45	65535	2	7	0	2	0;
16.02.2016	09:05:01	61	54	65535	1	11	0	2	0;
16.02.2016	09:05:02	64	41	65535	1	7	0	2	0;
16.02.2016	09:05:16	80	51	65535	1	7	0	2	0;
16.02.2016	09:05:22	67	40	65535	1	7	0	2	0;
16.02.2016	09:05:23	77	64	65535	2	11	0	2	0;
16.02.2016	09:05:26	73	42	65535	1	7	0	2	0;
16.02.2016	09:05:29	79	42	65535	1	7	0	2	0;
16.02.2016	09:05:40	65	45	65535	1	7	0	2	0;
16.02.2016	09:05:44	70	47	65535	1	7	0	2	0;
16.02.2016	09:05:45	69	46	65535	1	7	0	2	0;
16.02.2016	09:05:56	71	48	65535	1	7	0	2	0;
16.02.2016	09:06:31	65	43	65535	1	7	0	2	0;
16.02.2016	09:06:52	95	47	65535	1	7	0	2	0;
16.02.2016	09:07:10	81	47	65535	1	7	0	2	0;
16.02.2016	09:07:15	99	47	65535	1	7	0	2	0;
16.02.2016	09:07:27	65	45	65535	2	7	0	2	0;
16.02.2016	09:07:30	63	47	65535	2	7	0	2	0;
16.02.2016	09:07:31	64	43	65535	2	7	0	2	0;
16.02.2016	09:07:52	72	49	65535	2	7	0	2	0;
16.02.2016	09:08:05	74	47	65535	2	7	0	2	0;
16.02.2016	09:08:18	75	50	65535	2	7	0	2	0;
16.02.2016	09:08:30	76	68	65535	2	3	0	2	0;
16.02.2016	09:08:32	73	50	65535	1	7	0	2	0;
16.02.2016	09:08:47	57	106	65535	2	3	0	3	0;
16.02.2016	09:08:49	56	46	65535	2	7	0	2	0;
16.02.2016	09:08:53	59	44	65535	2	7	0	2	0;
16.02.2016	09:09:10	65	193	65535	2	8	0	4	0;
16.02.2016	09:09:13	65	47	65535	2	7	0	2	0;
16.02.2016	09:09:34	75	50	65535	1	7	0	2	0;
16.02.2016	09:09:46	72	83	65535	2	3	0	2	0;
16.02.2016	09:09:53	70	68	65535	2	11	0	2	0;
16.02.2016	09:09:57	70	38	65535	2	7	0	2	0;
16.02.2016	09:09:59	68	49	65535	2	7	0	2	0;
16.02.2016	09:10:01	63	40	65535	2	7	0	2	0;
16.02.2016	09:10:05	71	45	65535	1	7	0	2	0;
16.02.2016	09:10:07	81	49	65535	2	7	0	2	0;
16.02.2016	09:10:24	69	49	65535	2	7	0	2	0;
16.02.2016	09:10:25	73	66	65535	1	11	0	2	0;
16.02.2016	09:10:35	72	46	65535	2	7	0	2	0;
16.02.2016	09:11:01	68	52	65535	2	11	0	2	0;
16.02.2016	09:11:03	75	43	65535	1	7	0	2	0;
16.02.2016	09:11:05	65	69	65535	2	11	0	2	0;
16.02.2016	09:11:14	84	45	65535	2	7	0	2	0;
16.02.2016	09:11:28	73	44	65535	2	7	0	2	0;
16.02.2016	09:11:34	69	43	65535	2	7	0	2	0;
16.02.2016	09:12:01	66	65	65535	2	11	0	2	0;
16.02.2016	09:12:08	63	50	65535	2	7	0	2	0;
16.02.2016	09:12:10	66	50	65535	1	11	0	2	0;
16.02.2016	09:12:12	64	42	65535	1	7	0	2	0;
16.02.2016	09:12:14	66	47	65535	1	7	0	2	0;
16.02.2016	09:12:43	80	51	65535	1	7	0	2	0;
16.02.2016	09:12:51	66	50	65535	2	7	0	2	0;
16.02.2016	09:12:52	74	55	65535	1	11	0	2	0;
16.02.2016	09:12:54	77	40	65535	1	7	0	2	0;
16.02.2016	09:13:12	79	48	65535	2	7	0	2	0;
16.02.2016	09:13:16	86	41	65535	1	7	0	2	0;
16.02.2016	09:13:26	72	49	65535	2	7	0	2	0;
16.02.2016	09:13:33	63	43	65535	1	7	0	2	0;
16.02.2016	09:13:33	70	33	65535	2	250	0	0	0;
16.02.2016	09:13:50	81	50	65535	2	7	0	2	0;
16.02.2016	09:13:55	90	48	65535	1	7	0	2	0;
16.02.2016	09:13:59	73	39	65535	1	7	0	2	0;
16.02.2016	09:14:00	63	50	65535	2	7	0	2	0;
16.02.2016	09:14:09	65	103	65535	1	3	0	3	0;
16.02.2016	09:14:24	83	40	65535	1	7	0	2	0;
16.02.2016	09:14:57	63	37	65535	2	7	0	2	0;
16.02.2016	09:15:10	75	52	65535	2	11	0	2	0;
16.02.2016	09:15:35	76	49	65535	1	7	0	2	0;
16.02.2016	09:15:40	72	44	65535	1	7	0	2	0;
16.02.2016	09:15:45	80	43	65535	1	7	0	2	0;
16.02.2016	09:15:46	75	49	65535	2	7	0	2	0;
16.02.2016	09:16:05	79	42	65535	1	7	0	2	0;
16.02.2016	09:16:29	77	52	65535	2	7	0	2	0;
16.02.2016	09:16:34	74	50	65535	2	7	0	2	0;
16.02.2016	09:16:50	82	46	65535	1	7	0	2	0;
16.02.2016	09:16:59	71	36	65535	2	7	0	2	0;
16.02.2016	09:17:01	73	65	65535	2	11	0	2	0;
16.02.2016	09:17:06	71	41	65535	1	7	0	2	0;
16.02.2016	09:17:44	72	47	65535	1	7	0	2	0;
16.02.2016	09:17:52	69	41	65535	2	7	0	2	0;
16.02.2016	09:17:59	74	44	65535	2	7	0	2	0;
16.02.2016	09:18:15	78	48	65535	2	7	0	2	0;
16.02.2016	09:18:21	72	68	65535	1	3	0	2	0;
16.02.2016	09:18:51	56	111	65535	2	3	0	2	0;
16.02.2016	09:18:53	55	48	65535	2	7	0	2	0;
16.02.2016	09:18:54	58	41	65535	2	7	0	2	0;
16.02.2016	09:19:04	55	52	65535	2	7	0	2	0;
16.02.2016	09:19:05	62	44	65535	1	7	0	2	0;
16.02.2016	09:19:05	57	46	65535	2	7	0	2	0;
16.02.2016	09:19:07	55	41	65535	2	7	0	2	0;
16.02.2016	09:19:26	56	47	65535	2	7	0	2	0;
16.02.2016	09:19:27	64	58	65535	2	11	0	2	0;
16.02.2016	09:19:29	62	57	65535	2	11	0	2	0;
16.02.2016	09:19:37	59	100	65535	1	3	0	2	0;
16.02.2016	09:19:37	64	49	65535	2	250	0	0	0;
16.02.2016	09:19:55	63	179	65535	1	8	0	3	0;
16.02.2016	09:20:32	72	47	65535	1	7	0	2	0;
16.02.2016	09:20:35	69	49	65535	1	7	0	2	0;
16.02.2016	09:20:36	66	51	65535	2	7	0	2	0;
16.02.2016	09:20:40	75	44	65535	1	7	0	2	0;
16.02.2016	09:21:22	57	171	65535	2	9	0	5	0;
16.02.2016	09:21:25	56	48	65535	2	7	0	2	0;
16.02.2016	09:21:29	66	45	65535	2	7	0	2	0;
16.02.2016	09:21:43	76	40	65535	2	7	0	2	0;
16.02.2016	09:22:09	62	102	65535	1	3	0	2	0;
16.02.2016	09:22:11	60	41	65535	1	7	0	2	0;
16.02.2016	09:22:19	63	59	65535	1	11	0	2	0;
16.02.2016	09:22:21	60	41	65535	1	7	0	2	0;
16.02.2016	09:22:39	80	52	65535	2	7	0	2	0;
16.02.2016	09:22:48	68	132	65535	2	8	0	3	0;
16.02.2016	09:22:55	65	42	65535	1	7	0	2	0;
16.02.2016	09:23:12	67	40	65535	1	7	0	2	0;
16.02.2016	09:23:16	66	50	65535	2	7	0	2	0;
16.02.2016	09:23:38	48	84	65535	1	3	0	3	0;
16.02.2016	09:23:41	50	40	65535	1	7	0	2	0;
16.02.2016	09:23:57	60	205	65535	1	8	0	6	0;
16.02.2016	09:24:01	64	55	65535	2	11	0	2	0;
16.02.2016	09:24:03	63	41	65535	2	7	0	2	0;
16.02.2016	09:24:24	72	65	65535	1	11	0	2	0;
16.02.2016	09:24:33	69	50	65535	2	7	0	2	0;
16.02.2016	09:24:35	56	38	65535	1	7	0	2	0;
16.02.2016	09:24:38	82	44	65535	1	7	0	2	0;
16.02.2016	09:25:00	92	42	65535	2	7	0	2	0;
16.02.2016	09:25:04	80	43	65535	2	7	0	2	0;
16.02.2016	09:25:14	72	50	65535	2	7	0	2	0;
16.02.2016	09:25:26	67	42	65535	2	7	0	2	0;
16.02.2016	09:25:32	63	33	65535	2	7	0	2	0;
16.02.2016	09:25:48	54	172	65535	1	9	0	5	0;
16.02.2016	09:26:04	72	40	65535	2	7	0	2	0;
16.02.2016	09:26:08	72	51	65535	2	7	0	2	0;
16.02.2016	09:26:09	70	47	65535	2	7	0	2	0;
16.02.2016	09:26:12	79	49	65535	2	7	0	2	0;
16.02.2016	09:26:26	86	49	65535	1	7	0	2	0;
16.02.2016	09:26:43	69	65	65535	2	11	0	2	0;
16.02.2016	09:26:44	69	48	65535	2	7	0	2	0;
16.02.2016	09:27:02	50	46	65535	2	7	0	2	0;
16.02.2016	09:27:06	58	50	65535	2	7	0	2	0;
16.02.2016	09:27:06	78	37	65535	1	7	0	2	0;
16.02.2016	09:27:08	55	45	65535	2	7	0	2	0;
16.02.2016	09:27:24	83	43	65535	1	7	0	2	0;
16.02.2016	09:27:49	63	41	65535	2	7	0	2	0;
16.02.2016	09:27:52	64	45	65535	2	7	0	2	0;
16.02.2016	09:27:59	73	49	65535	1	7	0	2	0;
16.02.2016	09:28:09	61	44	65535	2	7	0	2	0;
16.02.2016	09:28:19	66	41	65535	2	7	0	2	0;
16.02.2016	09:28:22	75	46	65535	1	7	0	2	0;
16.02.2016	09:28:25	67	49	65535	2	7	0	2	0;
16.02.2016	09:28:25	65	45	65535	1	7	0	2	0;
16.02.2016	09:28:26	67	49	65535	2	7	0	2	0;
16.02.2016	09:28:36	85	42	65535	1	7	0	2	0;
16.02.2016	09:28:42	73	44	65535	1	7	0	2	0;
16.02.2016	09:29:20	61	180	65535	2	8	0	4	0;
16.02.2016	09:29:43	72	44	65535	1	7	0	2	0;
16.02.2016	09:30:02	93	40	65535	1	7	0	2	0;
16.02.2016	09:30:24	80	46	65535	2	7	0	2	0;
16.02.2016	09:30:32	82	48	65535	2	7	0	2	0;
16.02.2016	09:30:38	68	40	65535	2	7	0	2	0;
16.02.2016	09:30:41	75	45	65535	2	7	0	2	0;
16.02.2016	09:30:42	61	39	65535	1	7	0	2	0;
16.02.2016	09:31:01	67	44	65535	2	7	0	2	0;
16.02.2016	09:31:26	70	42	65535	2	7	0	2	0;
16.02.2016	09:31:31	84	52	65535	2	11	0	2	0;
16.02.2016	09:31:43	66	50	65535	2	7	0	2	0;
16.02.2016	09:31:47	92	45	65535	2	7	0	2	0;
16.02.2016	09:31:54	78	40	65535	2	7	0	2	0;
16.02.2016	09:31:55	67	37	65535	1	7	0	2	0;
16.02.2016	09:32:01	76	44	65535	1	7	0	2	0;
16.02.2016	09:32:12	90	50	65535	1	7	0	2	0;
16.02.2016	09:32:25	74	54	65535	1	11	0	2	0;
16.02.2016	09:32:31	67	136	65535	2	9	0	5	0;
16.02.2016	09:32:35	69	185	65535	2	8	0	4	0;
16.02.2016	09:32:37	68	44	65535	2	7	0	2	0;
16.02.2016	09:32:53	70	41	65535	1	7	0	2	0;
16.02.2016	09:33:18	71	41	65535	1	7	0	2	0;
16.02.2016	09:33:23	81	45	65535	2	7	0	2	0;
16.02.2016	09:33:31	69	51	65535	1	7	0	2	0;
16.02.2016	09:33:41	61	62	65535	1	11	0	2	0;
16.02.2016	09:33:47	64	40	65535	1	7	0	2	0;
16.02.2016	09:33:51	75	49	65535	1	7	0	2	0;
16.02.2016	09:34:18	68	42	65535	1	7	0	2	0;
16.02.2016	09:34:28	77	49	65535	1	7	0	2	0;
16.02.2016	09:34:33	69	59	65535	2	11	0	2	0;
16.02.2016	09:34:38	74	49	65535	2	7	0	2	0;
16.02.2016	09:34:43	68	49	65535	1	7	0	2	0;
16.02.2016	09:34:54	64	41	65535	2	7	0	2	0;
16.02.2016	09:35:04	74	51	65535	1	11	0	2	0;
16.02.2016	09:35:08	61	50	65535	2	7	0	2	0;
16.02.2016	09:35:17	72	45	65535	2	7	0	2	0;
16.02.2016	09:35:38	69	50	65535	2	7	0	2	0;
16.02.2016	09:35:47	71	46	65535	2	7	0	2	0;
16.02.2016	09:35:49	61	189	65535	1	8	0	3	0;
16.02.2016	09:35:51	65	47	65535	2	250	0	0	0;
16.02.2016	09:35:52	55	91	65535	1	3	0	2	0;
16.02.2016	09:35:55	65	59	65535	1	11	0	2	0;
16.02.2016	09:36:02	68	47	65535	2	7	0	2	0;
16.02.2016	09:36:09	63	47	65535	1	7	0	2	0;
16.02.2016	09:36:13	58	46	65535	1	7	0	2	0;
16.02.2016	09:36:16	74	49	65535	1	7	0	2	0;
16.02.2016	09:36:31	72	40	65535	1	7	0	2	0;
16.02.2016	09:36:40	64	54	65535	1	11	0	2	0;
16.02.2016	09:36:41	65	39	65535	1	7	0	2	0;
16.02.2016	09:36:53	67	58	65535	1	11	0	2	0;
16.02.2016	09:36:56	62	85	65535	1	3	0	2	0;
16.02.2016	09:36:59	63	40	65535	2	7	0	2	0;
16.02.2016	09:37:00	63	41	65535	2	7	0	2	0;
16.02.2016	09:37:02	65	44	65535	2	7	0	2	0;
16.02.2016	09:37:09	68	50	65535	2	7	0	2	0;
16.02.2016	09:37:13	85	50	65535	1	7	0	2	0;
16.02.2016	09:37:24	69	47	65535	2	7	0	2	0;
16.02.2016	09:37:26	82	42	65535	1	7	0	2	0;
16.02.2016	09:37:33	75	39	65535	1	7	0	2	0;
16.02.2016	09:38:05	76	47	65535	1	7	0	2	0;
16.02.2016	09:38:15	61	41	65535	2	250	0	0	0;
16.02.2016	09:38:35	51	50	65535	1	7	0	2	0;
16.02.2016	09:38:50	77	51	65535	2	7	0	2	0;
16.02.2016	09:39:06	72	41	65535	1	7	0	2	0;
16.02.2016	09:39:12	73	53	65535	2	11	0	2	0;
16.02.2016	09:39:15	75	40	65535	1	7	0	2	0;
16.02.2016	09:39:30	67	45	65535	1	7	0	2	0;
16.02.2016	09:39:32	67	47	65535	1	7	0	2	0;
16.02.2016	09:39:36	93	47	65535	2	7	0	2	0;
16.02.2016	09:39:48	66	42	65535	1	7	0	2	0;
16.02.2016	09:39:52	67	51	65535	1	11	0	2	0;
16.02.2016	09:39:54	71	41	65535	1	7	0	2	0;
16.02.2016	09:39:56	69	47	65535	1	7	0	2	0;
16.02.2016	09:39:58	74	48	65535	1	7	0	2	0;
16.02.2016	09:40:11	67	45	65535	2	7	0	2	0;
16.02.2016	09:40:23	71	43	65535	1	7	0	2	0;
16.02.2016	09:40:42	76	39	65535	2	7	0	2	0;
16.02.2016	09:40:49	71	77	65535	2	3	0	2	0;
16.02.2016	09:40:51	74	53	65535	2	11	0	2	0;
16.02.2016	09:40:53	74	47	65535	2	7	0	2	0;
16.02.2016	09:40:55	73	43	65535	1	7	0	2	0;
16.02.2016	09:41:32	70	42	65535	1	7	0	2	0;
16.02.2016	09:41:34	77	38	65535	2	7	0	2	0;
16.02.2016	09:41:48	70	39	65535	1	7	0	2	0;
16.02.2016	09:42:09	80	45	65535	1	7	0	2	0;
16.02.2016	09:42:15	77	44	65535	1	7	0	2	0;
16.02.2016	09:42:35	69	43	65535	1	7	0	2	0;
16.02.2016	09:42:57	68	94	65535	1	3	0	2	0;
16.02.2016	09:42:59	77	58	65535	2	11	0	2	0;
16.02.2016	09:43:06	67	40	65535	2	7	0	2	0;
16.02.2016	09:43:19	62	102	65535	1	3	0	2	0;
16.02.2016	09:43:27	69	47	65535	2	7	0	2	0;
16.02.2016	09:43:38	72	44	65535	2	7	0	2	0;
16.02.2016	09:43:39	72	37	65535	1	7	0	2	0;
16.02.2016	09:43:45	70	44	65535	1	7	0	2	0;
16.02.2016	09:43:47	64	42	65535	1	7	0	2	0;
16.02.2016	09:43:58	77	43	65535	1	7	0	2	0;
16.02.2016	09:44:13	78	50	65535	1	7	0	2	0;
16.02.2016	09:44:18	88	42	65535	1	7	0	2	0;
16.02.2016	09:44:19	75	41	65535	2	250	0	0	0;
16.02.2016	09:44:21	68	44	65535	2	7	0	2	0;
16.02.2016	09:44:26	65	45	65535	2	7	0	2	0;
16.02.2016	09:44:29	62	50	65535	2	7	0	2	0;
16.02.2016	09:44:30	65	46	65535	2	7	0	2	0;
16.02.2016	09:44:33	67	45	65535	2	7	0	2	0;
16.02.2016	09:44:39	74	38	65535	1	7	0	2	0;
16.02.2016	09:44:41	73	45	65535	2	7	0	2	0;
16.02.2016	09:45:23	76	59	65535	1	11	0	2	0;
16.02.2016	09:45:32	92	58	65535	2	3	0	2	0;
16.02.2016	09:45:37	73	50	65535	2	7	0	2	0;
16.02.2016	09:45:45	64	45	65535	1	7	0	2	0;
16.02.2016	09:45:46	71	48	65535	2	7	0	2	0;
16.02.2016	09:45:51	67	47	65535	2	7	0	2	0;
16.02.2016	09:45:54	74	42	65535	1	7	0	2	0;
16.02.2016	09:45:56	63	44	65535	2	7	0	2	0;
16.02.2016	09:45:57	65	43	65535	2	7	0	2	0;
16.02.2016	09:45:59	66	47	65535	2	7	0	2	0;
16.02.2016	09:46:00	70	41	65535	1	7	0	2	0;
16.02.2016	09:46:11	76	51	65535	2	7	0	2	0;
16.02.2016	09:46:14	76	51	65535	2	7	0	2	0;
16.02.2016	09:46:18	66	43	65535	2	7	0	2	0;
16.02.2016	09:46:21	71	50	65535	2	7	0	2	0;
16.02.2016	09:46:33	66	45	65535	1	7	0	2	0;
16.02.2016	09:46:36	76	48	65535	2	7	0	2	0;
16.02.2016	09:46:49	73	83	65535	2	3	0	2	0;
16.02.2016	09:46:54	67	49	65535	2	7	0	2	0;
16.02.2016	09:46:56	66	42	65535	1	7	0	2	0;
16.02.2016	09:46:56	68	45	65535	2	250	0	0	0;
16.02.2016	09:46:58	67	47	65535	2	7	0	2	0;
16.02.2016	09:47:01	65	43	65535	1	7	0	2	0;
16.02.2016	09:47:06	67	89	65535	1	3	0	2	0;
16.02.2016	09:47:06	73	48	65535	2	7	0	2	0;
16.02.2016	09:47:10	74	44	65535	1	7	0	2	0;
16.02.2016	09:47:14	73	50	65535	2	7	0	2	0;
16.02.2016	09:47:17	67	41	65535	1	7	0	2	0;
16.02.2016	09:47:23	69	39	65535	2	7	0	2	0;
16.02.2016	09:47:40	76	42	65535	2	7	0	2	0;
16.02.2016	09:47:53	67	44	65535	2	7	0	2	0;
16.02.2016	09:47:55	70	47	65535	2	7	0	2	0;
16.02.2016	09:47:56	74	47	65535	2	7	0	2	0;
16.02.2016	09:48:00	76	72	65535	2	3	0	2	0;
16.02.2016	09:48:04	68	47	65535	2	7	0	2	0;
16.02.2016	09:48:05	72	50	65535	2	7	0	2	0;
16.02.2016	09:48:19	52	45	65535	2	7	0	2	0;
16.02.2016	09:48:22	78	49	65535	1	7	0	2	0;
16.02.2016	09:48:39	71	49	65535	2	7	0	2	0;
16.02.2016	09:48:52	69	166	65535	2	8	0	3	0;
16.02.2016	09:49:09	63	41	65535	2	7	0	2	0;
16.02.2016	09:49:18	69	50	65535	2	7	0	2	0;
16.02.2016	09:49:22	75	43	65535	1	7	0	2	0;
16.02.2016	09:49:32	68	41	65535	1	7	0	2	0;
16.02.2016	09:49:37	70	45	65535	1	7	0	2	0;
16.02.2016	09:49:45	79	52	65535	2	7	0	2	0;
16.02.2016	09:49:46	81	49	65535	2	7	0	2	0;
16.02.2016	09:50:00	74	42	65535	1	7	0	2	0;
16.02.2016	09:50:01	74	45	65535	1	7	0	2	0;
16.02.2016	09:50:05	79	81	65535	2	3	0	2	0;
16.02.2016	09:50:10	79	42	65535	2	7	0	2	0;
16.02.2016	09:50:30	58	44	65535	2	7	0	2	0;
16.02.2016	09:50:34	71	64	65535	2	11	0	2	0;
16.02.2016	09:51:18	57	99	65535	1	3	0	3	0;
16.02.2016	09:51:21	49	49	65535	1	7	0	2	0;
16.02.2016	09:51:26	74	41	65535	2	7	0	2	0;
16.02.2016	09:51:28	73	34	65535	2	7	0	2	0;
16.02.2016	09:51:30	73	43	65535	1	7	0	2	0;
16.02.2016	09:51:37	78	49	65535	1	7	0	2	0;
16.02.2016	09:51:38	77	51	65535	1	11	0	2	0;
16.02.2016	09:51:55	60	46	65535	1	7	0	2	0;
16.02.2016	09:52:01	78	39	65535	1	7	0	2	0;
16.02.2016	09:52:02	58	49	65535	2	7	0	2	0;
16.02.2016	09:52:04	61	47	65535	2	7	0	2	0;
16.02.2016	09:52:06	60	65	65535	2	11	0	2	0;
16.02.2016	09:52:09	65	41	65535	2	7	0	2	0;
16.02.2016	09:52:11	66	45	65535	2	7	0	2	0;
16.02.2016	09:52:12	67	38	65535	1	7	0	2	0;
16.02.2016	09:52:55	73	48	65535	1	7	0	2	0;
16.02.2016	09:53:04	77	49	65535	2	7	0	2	0;
16.02.2016	09:53:14	70	56	65535	1	11	0	2	0;
16.02.2016	09:53:35	78	54	65535	2	11	0	2	0;
16.02.2016	09:53:38	69	46	65535	2	7	0	2	0;
16.02.2016	09:53:38	61	43	65535	1	7	0	2	0;
16.02.2016	09:53:40	61	43	65535	1	7	0	2	0;
16.02.2016	09:53:46	64	42	65535	1	7	0	2	0;
16.02.2016	09:53:49	65	36	65535	1	7	0	2	0;
16.02.2016	09:53:52	75	43	65535	1	7	0	2	0;
16.02.2016	09:54:24	73	51	65535	1	11	0	2	0;
16.02.2016	09:54:41	66	47	65535	2	7	0	2	0;
16.02.2016	09:54:41	72	47	65535	1	7	0	2	0;
16.02.2016	09:54:50	73	45	65535	2	7	0	2	0;
16.02.2016	09:54:53	73	41	65535	2	7	0	2	0;
16.02.2016	09:55:03	62	40	65535	1	7	0	2	0;
16.02.2016	09:55:39	61	45	65535	1	7	0	2	0;
16.02.2016	09:55:46	76	40	65535	1	7	0	2	0;
16.02.2016	09:55:53	62	41	65535	1	7	0	2	0;
16.02.2016	09:56:00	64	59	65535	2	11	0	2	0;
16.02.2016	09:57:05	69	43	65535	1	7	0	2	0;
16.02.2016	09:57:35	71	62	65535	2	11	0	2	0;
16.02.2016	09:57:52	81	53	65535	1	11	0	2	0;
16.02.2016	09:58:03	56	51	65535	2	7	0	2	0;
16.02.2016	09:58:25	62	47	65535	1	7	0	2	0;
16.02.2016	09:59:12	67	120	65535	2	3	0	3	0;
16.02.2016	09:59:20	68	48	65535	2	7	0	2	0;
16.02.2016	09:59:29	70	45	65535	2	7	0	2	0;
16.02.2016	09:59:32	50	78	65535	1	3	0	2	0;
16.02.2016	09:59:34	50	54	65535	1	11	0	2	0;
16.02.2016	09:59:38	65	43	65535	1	7	0	2	0;
16.02.2016	09:59:53	84	50	65535	1	7	0	2	0;
16.02.2016	09:59:59	68	47	65535	1	7	0	2	0;
16.02.2016	10:00:22	65	44	65535	2	7	0	2	0;
16.02.2016	10:00:23	62	53	65535	2	11	0	2	0;
16.02.2016	10:00:25	67	50	65535	2	7	0	2	0;
16.02.2016	10:00:29	67	65	65535	2	11	0	2	0;
16.02.2016	10:00:37	68	42	65535	1	7	0	2	0;
16.02.2016	10:00:39	68	44	65535	1	7	0	2	0;
16.02.2016	10:00:42	73	74	65535	1	3	0	2	0;
16.02.2016	10:00:48	65	95	65535	2	3	0	3	0;
16.02.2016	10:00:52	63	43	65535	2	7	0	2	0;
16.02.2016	10:00:57	66	64	65535	2	11	0	2	0;
16.02.2016	10:01:03	64	58	65535	2	11	0	2	0;
16.02.2016	10:01:04	67	44	65535	2	7	0	2	0;
16.02.2016	10:01:35	64	45	65535	2	7	0	2	0;
16.02.2016	10:01:40	63	46	65535	2	7	0	2	0;
16.02.2016	10:01:41	63	48	65535	2	7	0	2	0;
16.02.2016	10:01:45	68	51	65535	2	11	0	2	0;
16.02.2016	10:01:59	70	44	65535	1	7	0	2	0;
16.02.2016	10:02:03	69	44	65535	1	7	0	2	0;
16.02.2016	10:02:05	70	40	65535	1	7	0	2	0;
16.02.2016	10:02:13	69	40	65535	1	7	0	2	0;
16.02.2016	10:02:41	56	47	65535	1	7	0	2	0;
16.02.2016	10:02:43	56	43	65535	1	7	0	2	0;
16.02.2016	10:02:47	65	47	65535	2	7	0	2	0;
16.02.2016	10:02:55	68	50	65535	2	7	0	2	0;
16.02.2016	10:03:10	74	42	65535	2	7	0	2	0;
16.02.2016	10:03:32	75	58	65535	2	11	0	2	0;
16.02.2016	10:04:06	75	46	65535	1	7	0	2	0;
16.02.2016	10:04:11	65	38	65535	1	7	0	2	0;
16.02.2016	10:04:29	75	41	65535	1	7	0	2	0;
16.02.2016	10:04:36	75	43	65535	2	7	0	2	0;
16.02.2016	10:04:44	77	46	65535	2	7	0	2	0;
16.02.2016	10:05:02	62	41	65535	1	7	0	2	0;
16.02.2016	10:05:27	73	48	65535	2	7	0	2	0;
16.02.2016	10:05:36	73	50	65535	2	7	0	2	0;
16.02.2016	10:05:38	73	43	65535	2	7	0	2	0;
16.02.2016	10:05:40	71	50	65535	1	7	0	2	0;
16.02.2016	10:05:56	78	40	65535	1	7	0	2	0;
16.02.2016	10:06:38	51	81	65535	2	8	0	3	0;
16.02.2016	10:06:43	67	103	65535	1	3	0	2	0;
16.02.2016	10:06:46	63	41	65535	1	7	0	2	0;
16.02.2016	10:06:48	61	43	65535	1	7	0	2	0;
16.02.2016	10:07:15	65	42	65535	1	7	0	2	0;
16.02.2016	10:07:23	67	80	65535	2	3	0	2	0;
16.02.2016	10:07:25	75	40	65535	1	7	0	2	0;
16.02.2016	10:07:34	71	64	65535	1	11	0	2	0;
16.02.2016	10:07:36	64	76	65535	2	3	0	2	0;
16.02.2016	10:07:51	81	49	65535	2	7	0	2	0;
16.02.2016	10:07:55	67	60	65535	1	11	0	2	0;
16.02.2016	10:08:37	77	47	65535	1	7	0	2	0;
16.02.2016	10:08:41	73	44	65535	1	7	0	2	0;
